Expression_ID,Expression,Level_ID,Topic_ID,Language_ID
635,Ten degree is the minimum.,107,914,66
636,I do not accustom to the cold weather here.,107,914,66
637,In summer is very wet.,107,914,66
638,I think for her everything is delicious all time.,107,914,66
639,I don't know English name.,107,914,66
640,The color is orange- and look like apple.,107,914,66
641,The shape looks like apple.,107,914,66
642,The shape is apple.,107,914,66
643,Maybe that food doesn't have English name.,107,914,66
644,My university is located on the most coldest point in Japan.,107,914,66
645,Winter season has many event.,107,914,66
646,It's cheap- cheaper than Japan.,107,914,66
647,I like Spring- as Miko like.,107,914,66
648,Winter- the weather is very cold.,107,914,5
649,I like the raining day- like today.,107,914,5
650,In winter is cold.,107,914,5
651,Most of the time is raining.,107,914,66
652,It make me depressed.,107,914,66
653,For me is going to be a rainy year.,107,914,66
654,We don't get many snow.,107,914,66
655,I think most of people like Spring.,107,914,66
656,Somebody want to leader?,107,914,66
657,There is TV in the corner of the Crosby Center.,107,914,66
658,What it means?,107,914,66
659,We can divide into two group.,107,914,22
660,"One this side and ""Two"" go to that side.",107,914,22
661,My most important thing for me is my family.,107,914,66
662,When I seperate from my family- I realized that.,107,914,66
663,The family is important things for me- also.,107,914,66
664,The most important things for me is money.,107,914,66
665,I need money to do something--maybe study in the U.S. like I do now.,107,914,66
666,The most important thing change in each case.,107,914,66
667,You have to choose just one things.,107,914,66
668,Why your friends important for you?,107,914,66
669,Family help me- and money also help me.,107,914,66
670,Most thing around me has some role for me.,107,914,66
671,My important thing is my life.,107,914,66
672,Air and water is important for my life.,107,914,66
673,Now- study English is important for me.,107,914,66
674,It is depend on situation.,107,914,66
675,I can have many fun with friends.,107,914,66
676,My friend is the most important for me.,107,914,66
677,When we depress- they encourage us.,107,914,66
678,That's the thing is most important to you- to all of you.,107,914,22
679,I have gone to university two year before.,107,914,22
680,She said her knowledge is enough now.,107,914,22
681,Which is the most important things?,107,914,66
682,Your life means until you will die?,107,914,66
683,The important thing for us are family or money or friend.,107,914,66
684,They have raised us up.,107,914,66
685,Myself is important for Kunitaka.,107,914,66
686,"Do you agree with ""Miss"" contest?",107,914,66
687,Today's topic is beauty contest.,107,914,66
688,I don't know about beauty contest well.,107,914,66
689,I have watched in TV Miss Universe.,107,914,66
690,I think beauty contest such Miss Universe is good for women.,107,914,66
691,There are other specific purpose about that beauty contest.,107,914,66
692,They come together and try to fight.,107,914,66
693,They demonstrate their ability.,107,914,66
694,Those kind abilities they have to demonstrate.,107,914,66
695,This topic is about all beauty contest.,107,914,66
696,Many woman can make a lot of money.,107,914,5
697,We have thirty-one state.,107,914,66
698,What do you think about comparing person?,107,914,66
699,The purpose of those contest is comparing women.,107,914,66
700,I think it just- like- a event.,107,914,66
701,Man are criticized.,107,914,66
702,You mean the womans are more criticized for sexual harrassment than man.,107,914,66
703,Woman are always protected by society.,107,914,66
704,You said beauty contest is a kind of sexual harassment.,107,914,66
705,I said there are the people who think so.,107,914,66
706,Why paper is stronger than stone?,107,914,66
707,What did you talk?,107,914,66
708,Two student agree with beauty contest.,107,914,66
709,Man always be criticized by society.,107,914,66
710,What's different Christmas holiday and New Year's holiday?,107,914,66
711,We don't have.,107,914,66
712,Is different.,107,914,66
713,It's a character which symbolize the school.,107,914,66
714,Bland meaning being unusual or strange.,107,914,66
715,What means?,107,914,66
716,I am police.,107,914,66
717,I ask some question for you.,107,914,66
718,This long sentences means this story is boring.,107,914,66
719,Five piece of story.,107,914,66
720,Did you have a pain?,107,914,66
721,Nobody gave me present.,107,914,66
722,No celebration.,107,914,66
723,When I was a child- I often had a party in my house- and invite some friends.,107,914,66
724,Having a party and get some presents is special for me.,107,914,66
725,She want to have a party here- on her birthday.,107,914,66
726,Last year- I have been to Salem- Oregon- for three months.,107,914,66
727,They visited to Japan.,107,914,66
728,They met a lot of student.,107,914,66
729,Did you take them to somewhere?,107,914,66
730,You know- the place which we can see a lot of fish.,107,914,66
731,They spended a lot of money in Japan.,107,914,66
732,What do you do in America?,107,914,22
733,The program that was held by . . .,107,914,22
734,The program I took was held by my university I went before.,107,914,66
735,When you come to America?,107,914,66
736,I stayed his home with my friend.,107,914,66
737,When I came San Francisco- I was surprised Japanese car.,107,914,66
738,I suppose American people do not use Japanese car.,107,914,66
739,I forgot to bring my money- so I have to walk to home- on foot.,107,914,66
740,I walk around he street.,107,914,66
741,I go up to the high building and look for the direction.,107,914,66
742,We were talking about anything- and drink beer.,107,914,66
743,She didn't know her friends were make for her a party.,107,914,5
744,They drank a lot of alcoholic.,107,914,5
745,If tomorrow were last day of the Earth- what would you do?,107,914,66
746,After thirty-five hour.,107,914,66
747,Maybe we will guess that who will survive the last day.,107,914,66
748,I would spent my money.,107,914,66
749,I will spent for my friends to buy things.,107,914,66
750,But I think everyone wanted to spend their money.,107,914,66
751,I would go back to Japan.  And also I eat many things.,107,914,66
752,I'd like to throw all of my money away from high building.,107,914,66
753,I can't do such a things right now.,107,914,66
754,When I was a children- I stole something.,107,914,66
755,I would check into the Four Seasons Hotel with suite room.,107,914,66
756,I would bring many Japanese foods into my room.,107,914,66
757,You don't go back to Japan?,107,914,66
758,If the world would end tomorrow- I wouldn't care the money.,107,914,66
759,I will go to Japanese restaurant.,107,914,66
760,I would order all of Japanese food.,107,914,66
761,Everyone wouldn't want to work.,107,914,66
762,I guess a lot of murder would happen.,107,914,66
763,I don't like- but it's possible.,107,914,66
764,Would you wait for five minute?,107,914,66
765,Many murder would happen.,107,914,66
766,Murder is person who kills someone.,107,914,66
767,Every store is close.,107,914,66
768,Our topic was that what we will do if the world will be ending.,107,914,66
769,The world will be end in the twenty-one century.,107,914,66
770,We talked- for example- we would go back to Japan.,107,914,66
771,We would spent money to eat something which my favorite.,107,914,66
772,We couldn't do this things.,107,914,66
773,Many crimes would happen.,107,914,66
774,Who did already?,107,914,66
775,Takahiro- would you be a leader for Thursday?,107,914,66
776,Can I say- I want to be woman?,107,914,66
777,Which topic do you like?  Miko's one?,107,914,66
778,We choose Satoko as reporter- because she had the less sentences in her running list.,107,914,66
779,If we don't care about our running list- we would choose Takahiro- because he didn't speak a lot.,107,914,66
780,It's a kind of religion song.,107,914,66
781,It's one kind of songs which the choir sung in the church.,107,914,22
782,When a water is boiling . . .,107,914,66
783,The house is made by wood.,107,914,66
784,It's a kind of game which children like this game.,107,914,66
785,Someone escape from me.,107,914,66
786,It has two kinds- they are manual and automatic.,107,914,66
787,It's a famous bird that people likes to eat.,107,914,5
788,He asked me to choose a topic- and I choose a topic.,107,914,66
789,When I listen to the music- I feel relax.,107,914,66
790,After arriving in the U.S.- I like to listen American says.,107,914,66
791,I have no singer especial.,107,914,66
792,I went to Seattle in April- and I could find songs which were in November last year.,107,914,66
793,I have a younger sister.  She had played the piano since she was three years old.,107,914,66
794,She played the piano very hard.,107,914,66
795,My mother wanted to play the piano more.,107,914,66
796,I saw they were fighting everyday.,107,914,66
797,I have almost same experience.,107,914,66
798,I think woman is followed by man.,107,914,66
799,If I telled you go outside- you have to do it.,107,914,66
800,I mean women are taken care by men.,107,914,66
801,Woman need to take care of her husband.,107,914,66
